62016CJ0284,Judgment of the Court (Grand Chamber) of 6 March 2018,Grand Chamber,Slowakische Republik v Achmea BV,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C-284/16,ECLI identifier: ECLI:EU:C:2018:158,23/05/2016,06/03/2018,Germany,Tizzano,Wathelet,INST
62016CJ0326,Judgment of the Court (Fifth Chamber) of 21 February 2018,Fifth Chamber,LL v European Parliament,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C-326/16 P,ECLI identifier: ECLI:EU:C:2018:83,09/06/2016,21/02/2018,Lithuania,Berger,Szpunar,INST
62014CJ0600,Judgment of the Court (Grand Chamber) of 5 December 2017,Grand Chamber,Federal Republic of Germany v Council of the European Union,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C-600/14,ECLI identifier: ECLI:EU:C:2017:935,22/12/2014,05/12/2017,Germany,Vajda,Szpunar,INST
62016CJ0423,Judgment of the Court (First Chamber) of 9 November 2017,First Chamber,HX v Council of the European Union,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C-423/16 P,ECLI identifier: ECLI:EU:C:2017:848,01/08/2016,09/11/2017,,Bonichot,Kokott,INST
62016CJ0217,Judgment of the Court (Third Chamber) of 9 November 2017,Third Chamber,European Commission v Dimos Zagoriou,Request for a preliminary ruling from the Efeteio Athinon,Reference for a preliminary ruling — Enforceable decision of the European Commission ordering the recovery of sums paid — Article 299 TFEU — Enforcement — Implementing measures — Identification of the competent national court to hear disputes regarding enforcement — Identification of the person on whom the pecuniary obligation rests — Conditions for application of the national procedural rules — Procedural autonomy of the Member States — Principles of equivalence and effectiveness,Case C-217/16,ECLI identifier: ECLI:EU:C:2017:841,18/04/2016,09/11/2017,Greece,Bay Larsen,Bobek,INST
62015CJ0389,Judgment of the Court (Grand Chamber) of 25 October 2017,Grand Chamber,European Commission v Council of the European Union,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C-389/15,ECLI identifier: ECLI:EU:C:2017:798,17/07/2015,25/10/2017,,Malenovský,Bot,INST
62016CJ0024,Judgment of the Court (Second Chamber) of 27 September 2017,Second Chamber,Nintendo Co,Check EUR-LEX webpage,Check EUR-LEX webpage,Joined Cases C-24/16 and C-25/16,ECLI identifier: ECLI:EU:C:2017:724,18/01/2016,27/09/2017,Germany,Ilešič,Bot,INST
62015CJ0331,Judgment of the Court (Fourth Chamber) of 7 September 2017,Fourth Chamber,French Republic v Carl Schlyter,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C-331/15 P,ECLI identifier: ECLI:EU:C:2017:639,01/07/2015,07/09/2017,France,Juhász,Wathelet,INST
62015CJ0213,Judgment of the Court (Grand Chamber) of 18 July 2017,Grand Chamber,European Commission v Patrick Breyer,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C-213/15 P,ECLI identifier: ECLI:EU:C:2017:563,08/05/2015,18/07/2017,,Rosas,Bobek,INST
62015CJ0060,Judgment of the Court (Fifth Chamber) of 13 July 2017,Fifth Chamber,Saint-Gobain Glass Deutschland GmbH v European Commission,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C-60/15 P,ECLI identifier: ECLI:EU:C:2017:540,10/02/2015,13/07/2017,Germany,Tizzano,Szpunar,INST
