62016CJ0234,Judgment of the Court (First Chamber) of 26 April 2018,First Chamber,Asociación Nacional de Grandes Empresas de Distribución (ANGED) v Consejería de Economía y Hacienda del Principado de Asturias and Consejo de Gobierno del Principado de Asturias,Requests for a preliminary ruling from the Tribunal Supremo,Reference for a preliminary ruling — Regional tax on large retail establishments — Freedom of establishment — Protection of the environment and town and country planning — State aid — Selective measure,Joined Cases C-234/16 and C-235/16,ECLI identifier: ECLI:EU:C:2018:281,25/04/2016,26/04/2018,Spain,Bonichot,Kokott,CONC
62016CJ0233,Judgment of the Court (First Chamber) of 26 April 2018,First Chamber,Asociación Nacional de Grandes Empresas de Distribución (ANGED) v Generalitat de Catalunya,Request for a preliminary ruling from the Tribunal Supremo,Reference for a preliminary ruling — Regional tax on large retail establishments — Freedom of establishment — Protection of the environment and town and country planning — State aid — Selective measure — Letter from the Commission stating that no further action will be taken on a complaint — Existing aid,Case C-233/16,ECLI identifier: ECLI:EU:C:2018:280,25/04/2016,26/04/2018,Spain,Bonichot,Kokott,CONC
62017CJ0091,Judgment of the Court (Ninth Chamber) of 26 April 2018,Ninth Chamber,Cellnex Telecom SA and Telecom Castilla-La Mancha; SA v European Commission,Check EUR-LEX webpage,Check EUR-LEX webpage,Joined Cases C-91/17 P and C-92/17 P,ECLI identifier: ECLI:EU:C:2018:284,20/02/2017,26/04/2018,Spain,Jürimäe,Sharpston,CONC
62016CJ0236,Judgment of the Court (First Chamber) of 26 April 2018,First Chamber,Asociación Nacional de Grandes Empresas de Distribución (ANGED) v Diputación General de Aragón,Request for a preliminary ruling from the Tribunal Supremo,Reference for a preliminary ruling — Regional tax on large retail establishments — Freedom of establishment — Protection of the environment and town and country planning — State aid — Selective measure,Case C-236/16,ECLI identifier: ECLI:EU:C:2018:291,25/04/2016,26/04/2018,Spain,Bonichot,Kokott,CONC
62016CJ0525,Judgment of the Court (Second Chamber) of 19 April 2018,Second Chamber,MEO – Serviços de Comunicações e Multimédia SA v Autoridade da Concorrência,Request for a preliminary ruling from the Tribunal da Concorrência; Regulação e Supervisão,Reference for a preliminary ruling — Competition — Abuse of dominant position — Article 102; second paragraph; point (c); TFEU — Concept of ‘competitive disadvantage’ — Discriminatory prices on a downstream market — Cooperative for the management of rights relating to copyright — Royalty payable by domestic entities which provide a paid television signal transmission service and television content,Case C-525/16,ECLI identifier: ECLI:EU:C:2018:270,13/10/2016,19/04/2018,Portugal,Prechal,Wahl,CONC
62017CJ0152,Judgment of the Court (Ninth Chamber) of 19 April 2018,Ninth Chamber,Consorzio Italian Management e Catania Multiservizi SpA v Rete Ferroviaria Italiana SpA,Request for a preliminary ruling from the Consiglio di Stato,Reference for a preliminary ruling — Procurement procedures of entities operating in the water; energy; transport and postal services sectors — Directive 2004/17/EC — Obligation to review prices after the award of the contract — No such obligation in Directive 2004/17/EC or arising from the general principles underlying Article 56 TFEU and Directive 2004/17/EC — Cleaning and maintenance services linked to railway transport operations — Article 3(3) TEU — Articles 26; 57; 58 and 101 TFEU — Lack of sufficient information concerning the factual context of the dispute in the main proceedings and the reasons justifying the need for a reply to the questions referred — Inadmissibility — Article 16 of the Charter of Fundamental Rights of the European Union — Provision of national law not implementing EU law — Lack of jurisdiction,Case C-152/17,ECLI identifier: ECLI:EU:C:2018:264,24/03/2017,19/04/2018,Italy,Vajda,Bobek,CONC
62016CJ0127,Judgment of the Court (First Chamber) of 7 March 2018,First Chamber,SNCF Mobilités; formerly Société nationale des chemins de fer français (SNCF) v European Commission,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C-127/16 P,ECLI identifier: ECLI:EU:C:2018:165,26/02/2016,07/03/2018,France,Regan,Mengozzi,CONC
62016CJ0579,Judgment of the Court (Grand Chamber) of 6 March 2018,Grand Chamber,European Commission v FIH Holding A/S and FIH Erhvervsbank A/S,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C-579/16 P,ECLI identifier: ECLI:EU:C:2018:159,16/11/2016,06/03/2018,Denmark,Arabadjiev,Szpunar,CONC
62016CJ0518,Judgment of the Court (First Chamber) of 28 February 2018,First Chamber,„ZPT“ AD v Narodno sabranie na Republika Bulgaria and Others,Request for a preliminary ruling from the Sofiyski gradski sad,Reference for a preliminary ruling — State aid — Regulation (EC) No 1998/2006 — Article 35 TFEU — De minimis aid in the form of tax relief — National legislation excluding investments in the production of goods intended for export from the benefit of that tax relief,Case C-518/16,ECLI identifier: ECLI:EU:C:2018:126,04/10/2016,28/02/2018,Bulgaria,Bonichot,Wathelet,CONC
62017CJ0144,Judgment of the Court (Sixth Chamber) of 8 February 2018,Sixth Chamber,Lloyd's of London v Agenzia Regionale per la Protezione dell'Ambiente della Calabria,Request for a preliminary ruling from the Tribunale Amministrativo Regionale Calabria,Reference for a preliminary ruling — Public procurement — Articles 49 and 56 TFEU — Directive 2004/18/EC — Reasons for exclusion from a tendering procedure — Insurance services — Participation of several Lloyd’s of London syndicates in the same tendering procedure — Signature of tenders by the Lloyd’s of London General Representative for the country concerned — Principles of transparency; equal treatment and non-discrimination — Proportionality,Case C-144/17,ECLI identifier: ECLI:EU:C:2018:78,22/03/2017,08/02/2018,Italy,Regan,Tanchev,CONC
