61988CJ0111,Balance of payments
61986CJ0308,Balance of payments
61986CJ0308,Free movement of capital
61986CJ0240,Agriculture and Fisheries
61986CJ0240,Measures having equivalent effect
61986CJ0240,Quantitative restrictions
61986CJ0240,Cereals
61986CJ0240,Balance of payments
61986CJ0240,Free movement of goods
61986CJ0143,Free movement of capital
61986CJ0143,Balance of payments
61985CJ0157,Free movement of capital
61985CJ0157,Balance of payments
61982CJ0286,Balance of payments
61982CJ0286,Free movement of capital
61981CJ0095,Measures having equivalent effect
61981CJ0095,Free movement of capital
61981CJ0095,Quantitative restrictions
61981CJ0095,Free movement of goods
61981CJ0095,Balance of payments
61980CJ0203,Balance of payments
61980CJ0203,Free movement of capital
61980CJ0172,Agreements; decisions and concerted practices
61980CJ0172,Balance of payments
61980CJ0172,Concerted practices
61980CJ0172,Competition
61978CJ0007,Free movement of capital
61978CJ0007,Free movement of goods
61978CJ0007,Balance of payments
61969CJ0006,Protective measures
61969CJ0006,State aids
61969CJ0006,Conjunctural policy
61969CJ0006,Balance of payments
61969CJ0006,Competition
