62016CJ0408,economic; social and territorial cohesion
62016CJ0408,European Social Fund (ESF)
62016CJ0408,Approximation of laws
62016CJ0408,Cohesion Fund
62016CJ0408,European Regional Development Fund (ERDF)
62016CJ0408,Freedom to provide services
62016CJ0408,Right of establishment
62016CJ0245,European Regional Development Fund (ERDF)
62016CJ0245,economic; social and territorial cohesion
62016CJ0245,Competition
62016CJ0245,State aids
62015CJ0436,economic; social and territorial cohesion
62015CJ0436,Financial provisions
62015CJ0436,Own resources
62015CJ0140,Cohesion Fund
62015CJ0140,Environment
62015CJ0140,economic; social and territorial cohesion
62015CJ0140,Waste
62015CJ0139,Environment
62015CJ0139,Cohesion Fund
62015CJ0139,Waste
62015CJ0139,economic; social and territorial cohesion
62014CJ0280,economic; social and territorial cohesion
62014CJ0280,European Regional Development Fund (ERDF)
62012CJ0549,economic; social and territorial cohesion
62012CJ0549,European Regional Development Fund (ERDF)
62013CJ0263,European Regional Development Fund (ERDF)
62013CJ0263,economic; social and territorial cohesion
62013CJ0336,economic; social and territorial cohesion
62013CJ0513,economic; social and territorial cohesion
62013CJ0513,Cohesion Fund
62013CJ0385,European Regional Development Fund (ERDF)
62013CJ0385,economic; social and territorial cohesion
62013CJ0429,economic; social and territorial cohesion
62013CJ0641,economic; social and territorial cohesion
62013CJ0641,Cohesion Fund
62013CJ0641,Environment
62012CJ0562,economic; social and territorial cohesion
62012CJ0562,European Social Fund (ESF)
62012CJ0562,European Regional Development Fund (ERDF)
62013CJ0192,economic; social and territorial cohesion
62013CJ0197,economic; social and territorial cohesion
62013CJ0410,European Regional Development Fund (ERDF)
62013CJ0410,economic; social and territorial cohesion
62013CJ0410,Agriculture and Fisheries
62013CJ0410,Fisheries policy
62012CJ0531,economic; social and territorial cohesion
62012CJ0388,economic; social and territorial cohesion
62012CJ0388,European Regional Development Fund (ERDF)
62012CJ0115,Competition
62012CJ0115,State aids
62012CJ0115,European Regional Development Fund (ERDF)
62012CJ0115,economic; social and territorial cohesion
62012CJ0191,Taxation
62012CJ0191,economic; social and territorial cohesion
62012CJ0191,Value added tax
62011CJ0246,economic; social and territorial cohesion
62011CJ0246,European Regional Development Fund (ERDF)
62011CJ0579,economic; social and territorial cohesion
62010CJ0465,economic; social and territorial cohesion
62010CJ0465,Financial provisions
62010CJ0465,European Regional Development Fund (ERDF)
62010CJ0465,Own resources
62008CJ0414,economic; social and territorial cohesion
62008CJ0414,European Regional Development Fund (ERDF)
62007CJ0445,European Regional Development Fund (ERDF)
62007CJ0445,economic; social and territorial cohesion
62006CJ0383,economic; social and territorial cohesion
62006CJ0383,European Social Fund (ESF)
62006CJ0417,economic; social and territorial cohesion
62005CJ0427,economic; social and territorial cohesion
62006CJ0158,economic; social and territorial cohesion
62006CJ0158,Principles; objectives and tasks of the Treaties
62006CJ0158,European Regional Development Fund (ERDF)
62006CJ0158,European Social Fund (ESF)
62006CJ0015,economic; social and territorial cohesion
62006CJ0015,European Regional Development Fund (ERDF)
62005CJ0289,economic; social and territorial cohesion
62004CJ0084,economic; social and territorial cohesion
62004CJ0417,economic; social and territorial cohesion
62004CJ0417,European Regional Development Fund (ERDF)
62003CJ0046,economic; social and territorial cohesion
62003CJ0046,European Regional Development Fund (ERDF)
62003CJ0301,economic; social and territorial cohesion
62003CJ0301,European Regional Development Fund (ERDF)
62003CJ0138,State aids
62003CJ0138,Competition
62003CJ0138,economic; social and territorial cohesion
62001CJ0199,Environment
62001CJ0199,economic; social and territorial cohesion
62001CJ0199,Approximation of laws
62001CJ0271,Fisheries policy
62001CJ0271,Agricultural structures
62001CJ0271,Agriculture and Fisheries
62001CJ0271,economic; social and territorial cohesion
62001CJ0271,European Agricultural Guidance and Guarantee Fund (EAGGF)
61999CJ0107,European Regional Development Fund (ERDF)
61999CJ0107,economic; social and territorial cohesion
61997CJ0443,economic; social and territorial cohesion
61997CJ0433,Approximation of laws
61997CJ0433,economic; social and territorial cohesion
61997CJ0433,Environment
61995CJ0308,European Regional Development Fund (ERDF)
61995CJ0308,economic; social and territorial cohesion
61996CJ0084,economic; social and territorial cohesion
61996CJ0084,European Regional Development Fund (ERDF)
61995CJ0321,European Regional Development Fund (ERDF)
61995CJ0321,Energy
61995CJ0321,Environment
61995CJ0321,Approximation of laws
61995CJ0321,economic; social and territorial cohesion
61996CJ0044,Freedom to provide services
61996CJ0044,Approximation of laws
61996CJ0044,economic; social and territorial cohesion
61996CJ0044,Right of establishment
61990CJ0303,European Social Fund (ESF)
61990CJ0303,European Regional Development Fund (ERDF)
61990CJ0303,Provisions governing the Institutions
61990CJ0303,Agriculture and Fisheries
61990CJ0303,economic; social and territorial cohesion
61990CJ0303,European Agricultural Guidance and Guarantee Fund (EAGGF)
